Categoria,Identificador,Nombre,Latitud,Longitud,Domicilio,CD ORIGEN,Turnos,RUTA,FORMATO,DIAS SUGERIDO,VIAJES,TRANSPORTE
AMBA,118,118 - MERCADO - TT,-34.591663,"-58,3902955",Vicente López 1676,Munro,primera_ventana,Zona_08_BSAS_Capital_8,Market,MJS,,
AMBA,5,5 - VELEZ SARSFIELD - TT,-34.63346,"-58,5225016",Av. Alvarez Jonte 6383,Munro,primera_ventana,Zona_08_BSAS_Capital_8,Hiper,LX,,
AMBA,219,219 - CABALLITO,-34.611046,"-58,4598438",Av. Donato Alvarez 1351,Munro,primera_ventana,Zona_44_BSAS_Capital_44,Hiper,LV,,
AMBA,214,214 - VILLA DEVOTO,-34.610844,"-58,5162735",José P. Varela 4750,Munro,primera_ventana,Zona_08_BSAS_Capital_8,Hiper,LXV,,
AMBA,206,206 - Barrio Norte Beruti,-34.590338,"-58,4051402",Beruti 2951,Munro,primera_ventana,Zona_08_BSAS_Capital_14,Market,MJS,,
AMBA,6,6 - SALGUERO,-34.574924,"-58,4043503",Salguero 3212,Munro,primera_ventana,Zona_08_BSAS_Capital_8,Hiper,MJ,,
AMBA,26,26 - WARNES,-34.595835,"-58,4728877",Av. Warnes 2707,Munro,primera_ventana,Zona_08_BSAS_Capital_8,Hiper,LV,,
AMBA,271,271 - Nuñez,-34.553508,"-58,453027",Monroe 1655,Munro,primera_ventana,Zona_05_BSAS_Capital_5,Market,XV,,
AMBA,220,220 - VILLA URQUIZA,-34.577089,"-58,4950197",Av. Franklin Roosevelt 5749,Munro,primera_ventana,Zona_08_BSAS_Capital_8,Hiper,LX,,
AMBA,30,30 - MATADEROS,-34.663332,"-58,5142082",Av. Gral. Paz 12950,Munro,primera_ventana,Zona_08_BSAS_Capital_8,Hiper,LV,,
AMBA,297,297 - Gral. Rodriguez,-34.611277,"-58,941232",Boulevard Bernardo De Irigoyen 1500,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste_1,Hiper,MJS,,
AMBA,234,234 - DON TORCUATO,-34.491124,"-58,6280258",Av. M. A. Alvear 1960,Munro,primera_ventana,Zona_01_BSAS_GBA_Norte,Hiper,MS,,
AMBA,239,239 - GRAL. PACHECO,-34.461631,"-58,6299348",Boulogne sur Mer 301,Munro,primera_ventana,Zona_01_BSAS_GBA_Norte,Hiper,MS,,
AMBA,183,183 - Maschwitz,-34.3958,"-58,7372553",Ruta 9 Panamericana y Moreno,Munro,primera_ventana,Zona_01_BSAS_GBA_Norte,Hiper,MJ,,
AMBA,187,187 - ESCOBAR,-34.344324,"-58,7896496",Gelves 530,Munro,primera_ventana,Zona_07_BSAS_Norte,Maxi,MJ,,
AMBA,62,62 - PILAR II,-34.448316,"-58,9167302",Colectora Panamericana esq Champagnat,E.Echeverria,primera_ventana,Zona_01_BSAS_GBA_Norte,Market,LXV,,
AMBA,28,28 - PILAR,-34.456704,"-58,8932848",null,Munro,primera_ventana,Zona_01_BSAS_GBA_Norte,Hiper,MJS,,
AMBA,2,2 - VICENTE LOPEZ,-34.531989,"-58,4663844",Av. Libertador 215,Munro,primera_ventana,Zona_01_BSAS_GBA_Norte,Hiper,MJS,,
AMBA,226,226 - Martinez Edison,-34.492321,"-58,4996331",Av. Santa Fe 2349,Munro,primera_ventana,Zona_01_BSAS_GBA_Norte,Market,MJ,,
AMBA,204,204 - Olivos - ugarte,-34.516356,"-58,4945031",Ugarte 1980,Munro,primera_ventana,Zona_01_BSAS_GBA_Norte,Hiper,MJS,,
AMBA,211,211 - Martinez,-34.48774,"-58,5059202",Italia y Sáenz Valiente,Munro,primera_ventana,Zona_01_BSAS_GBA_Norte,Market,LXV,,
AMBA,216,216 - Vicente Lopez,-34.529585,"-58,4815282",Av. Maipú 940,Munro,primera_ventana,Zona_01_BSAS_GBA_Norte,Market,MJ,,
AMBA,272,272 - SAN FERNANDO,-34.441743,"-58,5535348",Juan D. Perón 1350,Munro,primera_ventana,Zona_01_BSAS_GBA_NorOeste,Market,LX,,
AMBA,25,25 - SAN FERNANDO,-34.454554,"-58,5765803",Panamericana Acceso Tigre y Ruta 202,Munro,primera_ventana,Zona_01_BSAS_GBA_Norte,Hiper,MJS,,
AMBA,221,221 - Tigre,-34.432965,"-58,5655296",Alte. Brown 371,Munro,primera_ventana,Zona_01_BSAS_GBA_NorOeste,Maxi,MV,,
AMBA,51,51 - Tigre Nordelta,-34.404723,"-58,6211157",Av. Sta. María de las Conchas 4711 Rincón de Milb,Munro,primera_ventana,Zona_01_BSAS_GBA_Norte,Hiper,MJS,,
AMBA,15,15 - SAN MARTIN,-34.585689,"-58,519683",Av. San Martín 420,Munro,primera_ventana,Zona_08_BSAS_Capital_8,Hiper,LXV,,
AMBA,278,278 - Marquez,-34.517462,"-58,5702717",Av. Márquez 1271,Munro,primera_ventana,Zona_01_BSAS_GBA_Norte,Maxi,MJS,,
AMBA,11,11 - SAN MIGUEL,-34.529125,"-58,7012816",Av. Pres. Arturo Umberto Illia 3770 B1663 San Mig,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste,Hiper,MJS,,
AMBA,705,705 - MAXI-J.C.PAZ,-34.529496,"-58,7725425",Av. Hipolito Yrigoyen 3750,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste,Maxi,MJS,,
AMBA,47,47 - Martin Coronado,-34.586623,"-58,5926516",Av. Pte Perón 7055,Munro,primera_ventana,Zona_45_BSAS_GBA_Oeste,Hiper,MJ,,
AMBA,205,205 - Palomar,-34.603223,"-58,5920405",De Los Ceibos 233,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste,Market,MV,,
AMBA,218,218 - Hurlingham,-34.591593,"-58,6360087",Av. Vergara 4121,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste,Market,MJS,,
AMBA,10,10 - MORON,-34.621285,"-58,6372733",Av. Vergara 1910,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste,Hiper,LXV,,
AMBA,294,294 - Ituzaingo 2,-34.666014,"-58,6627865",Blas Parera 650,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste,Maxi,MJS,,
AMBA,36,36 - Ituzaingo,-34.647928,"-58,6888293",Intendente Ratti 1860,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste,Hiper,LXV,,
AMBA,42,42 - Merlo,-34.678411,"-58,7287152",Av. Argentina 1930,Munro,primera_ventana,Zona_45_BSAS_GBA_Oeste,Hiper,MJS,,
AMBA,21,21 - MORENO,-34.630877,"-58,7629187",Acceso Gaona y Graham Bell,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste_1,Hiper,LXV,,
AMBA,212,212 - Malaver,-34.557564,"-58,5509813",América 4006 B1744 Villa Ballester Buenos Aires,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste,Market,LXV,,
AMBA,703,703 - MAXI- MORENO,-34.590188,"-58,7504652",Av. del Libertador 7001 B1736ACF Trujui Buenos A,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste_1,Maxi,MJS,,
AMBA,12,12 - SAN JUSTO,-34.665273,"-58,5969114",Av. Don Bosco 2680,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste,Hiper,LXV,,
AMBA,701,701 - MAXI LAFERRERE,-34.753963,"-58,612318",Brigadier Juan Manuel de Rosas 13380,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste,Maxi,MJS,,
AMBA,231,231 - LOMAS,-34.769546,"-58,4104979",Vicente Oliden 452 B1832MIH Lomas de Zamora Buen,Munro,primera_ventana,Zona_03_BSAS_GBA_Sureste,Hiper,LXV,,
AMBA,52,52 - BANFIELD,-34.749051,"-58,4113482",Las Heras 1050,Munro,primera_ventana,Zona_04_BSAS_GBA_SurOeste,Hiper,MJS,,
AMBA,40,40 - Temperley,-34.763723,"-58,3642829",Eva Peron 2679,Munro,primera_ventana,Zona_04_BSAS_GBA_SurOeste,Maxi,MJ,,
AMBA,706,706 - MAXI-LOMAS,-34.737769,"-58,4350991",Av. Gral. Martín Rodríguez 1502 B1821 Ingeniero B,Munro,primera_ventana,Zona_04_BSAS_GBA_SurOeste,Maxi,LXV,,
AMBA,16,16 - MONTE GRANDE,-34.782351,"-58,4600598",Camino de Cintura 2200,Munro,primera_ventana,Zona_04_BSAS_GBA_SurOeste,Hiper,LXV,,
AMBA,23,23 - ADROGUE,-34.812288,"-58,4020436",Av. Hipolito Yrigoyen 13500,Munro,primera_ventana,Zona_42_BSAS_GBA_Sur,Hiper,LXV,,
AMBA,702,702 - MAXI CLAYPOLE,-34.822285,"-58,3663702",Av. Monte Verde 7008,Munro,primera_ventana,Zona_42_BSAS_GBA_Sur,Maxi,LXV,,
AMBA,56,56 - GLEW,-34.883344,"-58,3884716",Avda Hipolito Yrigoyen 20260,Munro,primera_ventana,Zona_04_BSAS_GBA_SurOeste,Hiper,MJS,,
AMBA,20,20 - AVELLANEDA,-34.659206,"-58,3757335",Av. Pavón 299,Munro,primera_ventana,Zona_25_BSAS_GBA_Sur,Maxi,LXV,,
AMBA,227,227 - BERNAL,-34.714406,"-58,2979846",Av. Dardo Rocha 849,Munro,primera_ventana,Zona_03_BSAS_GBA_Sureste,Hiper,LXV,,
AMBA,7,7 - QUILMES,-34.734118,"-58,2773101",Av. La Plata 1400,Munro,primera_ventana,Zona_03_BSAS_GBA_Sureste,Hiper,LXV,,
AMBA,704,704 - MAXI EZPELETA,-34.747881,"-58,2237625",Av. Mitre 5530,Munro,primera_ventana,Zona_03_BSAS_GBA_Sureste,Maxi,LXV,,
AMBA,49,49 - Fcio. Varela,-34.779152,"-58,2775676",Av. Gral San Martín 554,Munro,primera_ventana,Zona_25_BSAS_GBA_Sur,Hiper,LXV,,
AMBA,8,8 - LA PLATA,-34.893499,"-57,997427",Camino Gral. Belgrano 514517,Munro,primera_ventana,Zona_03_BSAS_GBA_Sureste,Hiper,MJS,,
Interior,41,41 - ROSARIO VILLAGE,-32.933835,"-60,7022631",Av. Eva Peron 5856,E.Echeverria,primera_ventana,Zona_12_Interior_Rosario,Hiper,MJ,,
Interior,268,268 - Rosario,-32.942357,"-60,6576955",Pueyrredon 747,Munro,primera_ventana,Zona_12_Interior_Rosario,Hiper,LX,,
Interior,32,32 - ROSARIO PELLEGRINI,-32.950964,"-60,671568",Carlos Pellegrini 3250,Munro,primera_ventana,Zona_12_Interior_Rosario,Hiper,LX,,
Interior,33,33 - ROSARIO 27 DE FEBRERO,-32.969337,"-60,6294358",Necochea 2579,Munro,primera_ventana,Zona_12_Interior_Rosario,Hiper,LX,,
Interior,18,18 - ROSARIO,-32.905182,"-60,7281303",Av. Circunvalación 1977 Bis,Munro,primera_ventana,Zona_12_Interior_Rosario,Hiper,LXV,,
Interior,259,259 - VENADO TUERTO,-33.744468,"-61,9841874",Bv. 12 de Octubre 1060 Venado Tuerto Santa Fe A,Munro,primera_ventana,Zona_07_Interior_Pergamino_VenadoTuerto,Hiper,XS,,
AMBA,217,217 - SAN MIGUEL,-34.55311,"-58,6984921",Av. Pte. Perón 111,Munro,primera_ventana,Zona_45_BSAS_GBA_Oeste_1,Hiper,MJS,,
Interior,229,229 - PERGAMINO,-33.901012,"-60,5517241",Santiago del Estero 1351,Munro,primera_ventana,Zona_07_Interior_Pergamino_VenadoTuerto,Hiper,LX,,
AMBA,210,210 - ZARATE,-34.113466,"-59,0219504",Laprida 1465,Munro,primera_ventana,Zona_01_BSAS_GBA_Norte_2,Hiper,MJS,,
AMBA,232,232 - CAMPANA IIPANAMERICANA,-34.186335,"-58,9456952",Colectora Norte 1647,Munro,primera_ventana,Zona_07_BSAS_Norte,Hiper,MJS,,
Interior,240,240 - GUALEGUAYCHU,-32.991783,"-58,5214019",Primera Junta y Ruta N° 136,Munro,primera_ventana,Zona_03_Interior_Concordia_Gualeguaychu,Hiper,LXV,,
Interior,156,156 - San Nicolas tia,-33.331846,"-60,22012",Bartolomé Mitre 264 B2900ACF San Nicolás de Los A,Munro,primera_ventana,Zona_13_Interior_SanNicolas,Hiper,LX,,
Interior,256,256 - San Nicolas,-33.335773,"-60,2230367",Av. Moreno n° 10,Munro,primera_ventana,Zona_13_Interior_SanNicolas,Market,LX,,
Interior,243,243 - San Juan Parana Hiper,-31.726287,"-60,5244327",San Juan 609,E.Echeverria,primera_ventana,Zona_19_Interior_Parana,Market,LX,,
Interior,244,244 - Yrigoyen Parana Central,-31.737119,"-60,5250835",H. Yrigoyen 223 63,Munro,primera_ventana,Zona_19_Interior_Parana,Maxi,MJ,,
Interior,233,233 - Concordia,-31.368707,"-58,0123723",Av. Eva Perón 2250,Munro,primera_ventana,Zona_03_Interior_Concordia_Gualeguaychu,Hiper,LXV,,
Interior,159,159 - HIP.CORRIENTES 1,-27.476684,"-58,8159406",Av. Pedro Ferré 2985,Munro,primera_ventana,Zona_05_Interior_Chaco_Corrientes_Formosa,Hiper,MJ,,
Interior,44,44 - RESISTENCIA,-27.438574,"-58,9882243",Av. Avalos 691 y Lavalle,Munro,primera_ventana,Zona_05_Interior_Chaco_Corrientes_Formosa,Hiper,MJ,,
Interior,55,55 - FORMOSA 2,-26.19048,"-58,1873247",Luis Gutniski entre Gonzalez y Fretes,Munro,primera_ventana,Zona_05_Interior_Chaco_Corrientes_Formosa,Hiper,MJ,,
Interior,46,46 - TUCUMAN III,-26.81464,"-65,2101767",Av. Catamarca 1116,Munro,primera_ventana,Zona_08_Interior_Tucuman_Catamarca_LaRioja,Hiper,MS,,
Interior,601,601 - YERBA BUENA,-26.812734,"-65,2924347",ACONQUIJA 1591,E.Echeverria,primera_ventana,Zona_08_Interior_Tucuman_Catamarca_LaRioja,Market,LX,,
Interior,112,112 - SALTA,-24.788936,"-65,4143465",20 de febrero 37,Munro,primera_ventana,Zona_09_Interior_Salta_Jujuy,Hiper,XV,,
Interior,171,171 - SALTA III,-24.782965,"-65,4123724",Virrey Toledo y Entre ríos,E.Echeverria,primera_ventana,Zona_09_Interior_Salta_Jujuy,Hiper,XV,,
Interior,175,175 - SALTA 7,-24.779936,"-65,4275966",AV. Entre Ríos y República Siria,Munro,primera_ventana,Zona_09_Interior_Salta_Jujuy,Hiper,XV,,
Interior,168,168 - Jujuy II,-24.188257,"-65,3033674",19 de April 0779,Munro,primera_ventana,Zona_09_Interior_Salta_Jujuy,Maxi,XV,,
Interior,132,132 - Catamarca,-28.472794,"-65,7789016",Peatonal Rivadavia 945 K4700 San Fernando del Val,E.Echeverria,primera_ventana,Zona_08_Interior_Tucuman_Catamarca_LaRioja,Market,LX,,
Interior,178,178 - Catamarca II,-28.477308,"-65,7788116",Av. Hipólito Yrigoyen 1283 K4700 San Fernando del,Munro,primera_ventana,Zona_08_Interior_Tucuman_Catamarca_LaRioja,Hiper,MS,,
Interior,50,50 - RECTA MARTINOLI,-31.346893,"-64,2696977",Av. Recta Martinolli 7850,Munro,primera_ventana,Zona_02_Interior_Cordoba,Hiper,JS,,
Interior,707,707 - MAXI-CORDOBA III,-31.367947,"-64,1783524",Juan B. Justo 4775 Barrio Panamericano,Munro,primera_ventana,Zona_02_Interior_Cordoba,Maxi,MJS,,
Interior,9,9 - CORDOBA COLON,-31.394134,"-64,2438519",A. Colón 4880 - Córdoba,Munro,primera_ventana,Zona_02_Interior_Cordoba,Hiper,LXV,,
Interior,24,24 - CORDOBA JARDIN,-31.456215,"-64,1655743",O'Higgins 3700 - Barrio Jardín,Munro,primera_ventana,Zona_02_Interior_Cordoba,Hiper,MJS,,
Interior,54,54 - VILLA ALLENDE,-31.299987,"-64,2766821",Avda. Padre Luchessi esq. Mendoza,Munro,primera_ventana,Zona_02_Interior_Cordoba,Hiper,JS,,
Interior,123,123 - San Juan,-31.533473,"-68,5255212",Gral. Mariano Acha Sur 32 J5402EGB San Juan Arge,E.Echeverria,primera_ventana,Zona_06_Interior_Mendoza_SanJuan,Hiper,LJ,,
Interior,282,282 - MendozaColon,-32.894453,"-68,84516",Colon 324,E.Echeverria,primera_ventana,Zona_06_Interior_Mendoza_SanJuan,Market,MJ,,
Interior,288,288 - MendozaSexta,-32.868711,"-68,8529813",Jorge A. Calle 631,E.Echeverria,primera_ventana,Zona_06_Interior_Mendoza_SanJuan,Market,MJ,,
Interior,29,29 - MENDOZA II,-32.884966,"-68,8480675",Las Heras 798 -Ciudad Mendoza,Munro,primera_ventana,Zona_06_Interior_Mendoza_SanJuan,Hiper,LX,,
Interior,59,59 - MendozaGodoy Cruz,-32.923366,"-68,8460183",Rivadavia & Avenida San Martín Godoy Cruz Mendoz,Munro,primera_ventana,Zona_06_Interior_Mendoza_SanJuan,Maxi,LXV,,
Interior,17,17 - MENDOZA,-32.908505,"-68,7887693",entre Rondeau Lateral Sur del Acceso Este M5521,Munro,primera_ventana,Zona_06_Interior_Mendoza_SanJuan,Hiper,LX,,
Interior,286,286 - MendozaTupungato,-33.363841,"-69,1442585",Belgrano 1170 Mendoza Argentina,E.Echeverria,primera_ventana,Zona_06_Interior_Mendoza_SanJuan,Market,MJ,,
Interior,235,235 - VILLA MERCEDES,-33.675586,"-65,4704154",Av. 25 de Mayo 876 D5730 Villa Mercedes San Luis,Munro,primera_ventana,Zona_04_Interior_RioIV_SanLuis,Hiper,XS,,
Interior,147,147 - SANTA ROSA,-36.618296,"-64,2905277",Avellaneda 151 L6302 Santa Rosa La Pampa Argent,E.Echeverria,primera_ventana,Zona_10_Interior_LaPampa,Market,MJ,,
AMBA,241,241 - LUJAN - TT,-34.561257,"-59,1041064",Av. Pellegrini 1050,Munro,primera_ventana,Zona_02_BSAS_GBA_Oeste,Hiper,LXV,,
Interior,31,31 - Tandil - TT,-37.323733,"-59,1137946",Panamá 351,Munro,primera_ventana,Zona_01_Interior_MarDelPlata_Tandil_Balcarce,Hiper,JS,,
Interior,57,57 - Tandil - TT,-37.314279,"-59,1493285",Av. del Valle 334,Munro,primera_ventana,Zona_01_Interior_MarDelPlata_Tandil_Balcarce,Maxi,JS,,
Interior,139,139 - Olavarria - TT,-36.893797,"-60,3214002",Rivadavia 2846,E.Echeverria,primera_ventana,Zona_11_Interior_BahiaBlanca_Olavarria,Market,LJ,,
Interior,22,22 - MAR DEL PLATA - TT,-37.953847,"-57,578305",Av. Constitución 7598,Munro,primera_ventana,Zona_01_Interior_MarDelPlata_Tandil_Balcarce,Hiper,MJS,,
Interior,157,157 - NEUQUEN II 157 - TT,-38.958504,"-68,0577629",Av. Cnel. Olascoaga 350 Q8300 Neuquén Argentina,Munro,primera_ventana,Zona_14_Interior_Neuquen_Bariloche,Hiper,MS,,
Interior,53,53 - NEUQUEN 2 - TT,-38.946577,"-68,109237",Antártida Argentina 3600 Q8304JEP Neuquén Argent,Munro,primera_ventana,Zona_14_Interior_Neuquen_Bariloche,Hiper,MS,,
Interior,136,136 - GRAL.ROCA 136 - TT,-39.030573,"-67,5744648",25 de Mayo 622 R8332 Gral. Roca Río Negro Argen,Munro,primera_ventana,Zona_14_Interior_Neuquen_Bariloche,Hiper,MS,,
Interior,149,149 - BARILOCHE - TT,-41.136488,"-71,2965596",Moreno 909 R8400 San Carlos de Bariloche Río Neg,E.Echeverria,primera_ventana,Zona_14_Interior_Neuquen_Bariloche,Hiper,LX,,
Interior,292,292 - COMODORO RIVADAVIA - TT,-45.869707,"-67,5339782",Av. Polonia 1340,Munro,primera_ventana,Zona_17_Interior_CaletaOlivia_ComodoroRivadavia,Hiper,MJ,,
Interior,128,128 - COMODORO RIVADAVIA - TT,-45.861947,"-67,4807281",Pellegrini 851,Munro,primera_ventana,Zona_17_Interior_CaletaOlivia_ComodoroRivadavia,Hiper,MJ,,
Interior,63,63 - CALETA OLIVIA - TT,-46.444673,"-67,5342143",Avenida Tierra del Fuego 856,Munro,primera_ventana,Zona_17_Interior_CaletaOlivia_ComodoroRivadavia,Hiper,MJ,,
Interior,162,162 - TRELEW - TT,-43.25855,"-65,3043971",Soberanía Nacional 140,Munro,primera_ventana,Zona_15_Interior_Trelew_PuertoMadryn,Hiper,LV,,
